Title,Location,Price,Bedrooms,Bathrooms,Features,URL,Created_Date,Street,Kapanewon,Kabupaten,Province
rumah di wedomartani jl tajem sleman,"jl tajem sleman, ngemplak, sleman, di yogyakarta",980000000,4.0,2.0,"4  2 , 125 m², rp 6.712.329 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-wedomartani-jl-tajem-sleman-oleh-scarlett-22052961,20230812_093203,N/A,ngemplak,sleman,diy
"kavling sleman siap bangun: 5 menit uii, siap balik nama","jl. kaliurang, sleman, sleman, di yogyakarta",487500000,,,"125 m² (tanah), rp 3.900.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-sleman-siap-bangun-5-menit-uii-siap-balik-nama-oleh-fiza-21971094,20230812_093203,jl. kaliurang,N/A,sleman,diy
hunian mewah utara ringroad: keamanan 24 jam,"jalan ringroad utara, umbulharjo, yogyakarta, di yogyakarta",3300000000,5.0,3.0,"5  3 , 106 m², rp 15.492.958 per m²",https://www.rumah.com/listing-properti/dijual-hunian-mewah-utara-ringroad-keamanan-24-jam-oleh-fiza-21811345,20230812_093203,jalan ringroad utara,umbulharjo,yogyakarta,diy
rumah mewah di plemburan dalam perumahan dekat ugm,"mlati, sleman, di yogyakarta",2500000000,4.0,3.0,"4  3 , 120 m², rp 11.737.089 per m²",https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-plemburan-dalam-perumahan-dekat-ugm-oleh-alfian-febriansyah-22074343,20230812_093203,N/A,mlati,sleman,diy
"tanah jogja murah, strategis cocok investasi dan hunian","sleman, sleman, di yogyakarta",2600000,,,"513 m² (tanah), rp 5.068 per m²",https://www.rumah.com/listing-properti/dijual-tanah-jogja-murah-strategis-cocok-investasi-dan-hunian-oleh-sabila-21922675,20230812_093203,N/A,N/A,sleman,diy
tanah jogja dekat kampus dan kawasan kost-an daerah maguwoharjo sleman.,"depok, sleman, di yogyakarta",3700000,,,"466 m² (tanah), rp 7.940 per m²",https://www.rumah.com/listing-properti/dijual-tanah-jogja-dekat-kampus-dan-kawasan-kost-an-daerah-maguwoharjo-sleman-oleh-sabila-22074332,20230812_093203,N/A,depok,sleman,diy
"tanah murah kawasan kaliurang sleman, view sawah, cocok hunian","ngaglik, sleman, di yogyakarta",2900000,,,"360 m² (tanah), rp 8.056 per m²",https://www.rumah.com/listing-properti/dijual-tanah-murah-kawasan-kaliurang-sleman-view-sawah-cocok-hunian-oleh-sabila-22074305,20230812_093203,N/A,ngaglik,sleman,diy
candi indah,". jl. jetis, condong catur, depok, sleman, di yogyakarta",1770000000,3.0,2.0,"3  2 , 74 m², rp 6.833.977 per m²",https://www.rumah.com/listing-properti/dijual-candi-indah-oleh-januari-michael-s-hindarto-21024030,20230812_093203,. jl. jetis,depok,sleman,diy
"gito gati, sariharjo, sleman","gito gati, ngaglik, sleman, di yogyakarta",1475000000,4.0,2.0,"4  2 , 160 m², rp 14.750.000 per m²",https://www.rumah.com/listing-properti/dijual-gito-gati-sariharjo-sleman-oleh-januari-michael-s-hindarto-21554878,20230812_093203,N/A,ngaglik,sleman,diy
"rumah minimalis ready custom, harga promo, bisa kpr","sleman, sleman, di yogyakarta",750000000,3.0,1.0,"3  1 , 65 m², rp 6.147.541 per m²",https://www.rumah.com/listing-properti/dijual-rumah-minimalis-ready-custom-harga-promo-bisa-kpr-oleh-sabila-22074270,20230812_093203,N/A,N/A,sleman,diy
tanah yogyakarta sleman,"blotan, wedomartani, ngemplak, sleman, di yogyakarta",392000000,,,"112 m² (tanah), rp 3.500.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-yogyakarta-sleman-oleh-sabiya-22074230,20230812_093203,N/A,ngemplak,sleman,diy
tanah cocok hunian & usaha dekat kampus umy jogja: tepi jalan,"kraton, yogyakarta, di yogyakarta",2900000,,,"277 m² (tanah), rp 10.469 per m²",https://www.rumah.com/listing-properti/dijual-tanah-cocok-hunian-usaha-dekat-kampus-umy-jogja-tepi-jalan-oleh-sabila-21923350,20230812_093203,N/A,kraton,yogyakarta,diy
"tanah di jogja, selatan kampus umy : shm siap","sleman, sleman, di yogyakarta",2500000,,,"161 m² (tanah), rp 15.528 per m²",https://www.rumah.com/listing-properti/dijual-tanah-di-jogja-selatan-kampus-umy-shm-siap-oleh-sabila-22074174,20230812_093203,N/A,N/A,sleman,diy
"tanah di jogja, selatan kampus umy : shm siap","sleman, sleman, di yogyakarta",2500000,,,"161 m² (tanah), rp 15.528 per m²",https://www.rumah.com/listing-properti/dijual-tanah-di-jogja-selatan-kampus-umy-shm-siap-oleh-sabila-22074174,20230812_093203,N/A,N/A,sleman,diy
"jual tanah wates kota jogja, 2 menit kampus uad","jl. kantil, tawangsari, pengasih, pengasih, kulon progo, di yogyakarta",192000000,,,"128 m² (tanah), rp 1.500.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-wates-kota-jogja-2-menit-kampus-uad-oleh-monica-21520726,20230812_093203,jl. kantil,pengasih,kulon progo,diy
"dijual tanah dekat terminal wates kota, di pengasih","jl. kyai ronggo,  tawangsari, wates, wates, di yogyakarta",291900000,,,"139 m² (tanah), rp 2.100.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-dekat-terminal-wates-kota-di-pengasih-oleh-monica-21538221,20230812_093203,jl. kyai ronggo,wates,N/A,diy
"jual tanah di gamping jogja, dekat jl wates","jl. wates, balecatur, gamping, gamping, sleman, di yogyakarta",367500000,,,"147 m² (tanah), rp 2.500.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-di-gamping-jogja-dekat-jl-wates-oleh-monica-21530845,20230812_093203,jl. wates,gamping,sleman,diy
"tanah strategis monjali, dekat pintu tol gamping jogja","jombor, sinduadi, mlati, sleman, yogyakarta, mlati, sleman, di yogyakarta",811800000,,,"164 m² (tanah), rp 4.950.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-strategis-monjali-dekat-pintu-tol-gamping-jogja-oleh-monica-21732710,20230812_093203,N/A,mlati,sleman,diy
"dijual tanah maguwo jogja, dekat kampus fe uii","wedomartani, ngemplak, jetis, yogyakarta, di yogyakarta",1204500000,,,"219 m² (tanah), rp 5.500.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-maguwo-jogja-dekat-kampus-fe-uii-oleh-monica-21732672,20230812_093203,N/A,jetis,yogyakarta,diy
"barat jl kaliurang, dijual tanah pekarangan sleman jogja","jl kaliurang km 10, ngaglik, sleman, yogyakarta, gondokusuman, yogyakarta, di yogyakarta",547200000,,,"114 m² (tanah), rp 4.800.000 per m²",https://www.rumah.com/listing-properti/dijual-barat-jl-kaliurang-dijual-tanah-pekarangan-sleman-jogja-oleh-monica-21742828,20230812_093203,N/A,gondokusuman,sleman,diy
"jual tanah trihanggo jogja, 700 meter kampus uty","ngawean, trihanggo, gamping, sleman, yogyakarta, gamping, sleman, di yogyakarta",710400000,,,"148 m² (tanah), rp 4.800.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-trihanggo-jogja-700-meter-kampus-uty-oleh-monica-21742680,20230812_093203,N/A,gamping,sleman,diy
"dijual tanah jl raya jogja, dekat kampus amikom","wedomartani, ngemplak, sleman, yogyakarta, mantrijeron, yogyakarta, di yogyakarta",495000000,,,"165 m² (tanah), rp 3.000.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-jl-raya-jogja-dekat-kampus-amikom-oleh-monica-21742603,20230812_093203,N/A,mantrijeron,sleman,diy
"tanah murah sleman jogja, 6 menit kampus uii","jl. pamungkas, umbulmartani, ngemplak, sleman, di yogyakarta",411800000,,,"142 m² (tanah), rp 2.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-murah-sleman-jogja-6-menit-kampus-uii-oleh-monica-21742569,20230812_093203,jl. pamungkas,ngemplak,sleman,diy
"tanah banguntapan, 7 menit terminal giwangan","wirokerten, banguntapan, kotagede, yogyakarta, di yogyakarta",408800000,,,"146 m² (tanah), rp 2.800.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-banguntapan-7-menit-terminal-giwangan-oleh-monica-21742027,20230812_093203,N/A,kotagede,yogyakarta,diy
"tanah pleret jogja, dekat sate pak pong","jl. jejeran ketongo, pleret, bantul, yogyakarta, pleret, bantul, di yogyakarta",294000000,,,"105 m² (tanah), rp 2.800.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-pleret-jogja-dekat-sate-pak-pong-oleh-monica-21542898,20230812_093203,jl. jejeran ketongo,pleret,bantul,diy
"tanah sleman, harga promo jogja, shm, siap ajb","sleman, sleman, di yogyakarta",5300000,,,"155 m² (tanah), rp 34.194 per m²",https://www.rumah.com/listing-properti/dijual-tanah-sleman-harga-promo-jogja-shm-siap-ajb-oleh-sabila-21904100,20230812_093203,N/A,N/A,sleman,diy
tanah hunian di belakang ambarukmo plaza,"jalan tunjang, pringwulung, yogyakarta, depok, sleman, di yogyakarta",2770000000,,,"554 m² (tanah), rp 5.000.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-hunian-di-belakang-ambarukmo-plaza-oleh-manda-21381805,20230812_093203,jalan tunjang,depok,yogyakarta,diy
tanah dijual mobil simpangan di maguwoharjo jogja,"jenengan, maguwoharjo, depok, sleman, yogyakarta, depok, sleman, di yogyakarta",645000000,,,"129 m² (tanah), rp 5.000.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-mobil-simpangan-di-maguwoharjo-jogja-oleh-harianto-21982620,20230812_093203,N/A,depok,sleman,diy
"tanah di pusat kota jogja, area perumahan umbulharjo","sorosutan, kec. umbulharjo, kota yogyakarta,, umbulharjo, yogyakarta, di yogyakarta",1319900000,,,"197 m² (tanah), rp 6.700.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-di-pusat-kota-jogja-area-perumahan-umbulharjo-oleh-harianto-21753700,20230812_093203,N/A,umbulharjo,yogyakarta,diy
"jual rumah murah jogja di lempongsari jl palagan km 7, siap huni","lempongsari jl palagan km 7,jogja, ngaglik, sleman, di yogyakarta",985000000,3.0,2.0,"3  2 , 70 m², rp 9.120.370 per m²",https://www.rumah.com/listing-properti/dijual-jual-rumah-murah-jogja-di-lempongsari-jl-palagan-km-7-siap-huni-oleh-harianto-21904071,20230812_093203,N/A,ngaglik,sleman,diy
"harga nego, tanah dijual di tamantirto bantul 10 menit malioboro","jetis, tamantirto, kec. kasihan, bantul jogja, kasihan, bantul, di yogyakarta",1246000000,,,"623 m² (tanah), rp 2.000.000 per m²",https://www.rumah.com/listing-properti/dijual-harga-nego-tanah-dijual-di-tamantirto-bantul-10-menit-malioboro-oleh-harianto-21913163,20230812_093203,N/A,kasihan,bantul,diy
tanah sleman dijual lingkungan tenang dekat rsi pdhi jogja,"purwomartani, kalasan, sleman,  yogyakarta, kalasan, sleman, di yogyakarta",495300000,,,"127 m² (tanah), rp 3.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-sleman-dijual-lingkungan-tenang-dekat-rsi-pdhi-jogja-oleh-harianto-21917400,20230812_093203,N/A,kalasan,sleman,diy
"tanah jogja utara, cocok bangun kos, dekat kampus uii; shmp, siap bangun","jl merpati, sleman, daerah istimewa yogyakarta, ngaglik, sleman, di yogyakarta",411800000,,,"142 m² (tanah), rp 2.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-jogja-utara-cocok-bangun-kos-dekat-kampus-uii-shmp-siap-bangun-oleh-harianto-21844619,20230812_093203,N/A,ngaglik,sleman,diy
"rumah dijual jogja di jakal km 9 siap huni, mobil papasan","dayakan,ngaglik, sleman, yogyakarta, ngaglik, sleman, di yogyakarta",920000000,3.0,1.0,"3  1 , 80 m², rp 7.666.667 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dijual-jogja-di-jakal-km-9-siap-huni-mobil-papasan-oleh-harianto-21948142,20230812_093203,N/A,ngaglik,sleman,diy
dijual tanah jogja di jl jongke dekat hyatt kawasan bisnis,", palagan, sendangadi, mlati, sleman, yogyakarta, mlati, sleman, di yogyakarta",553700000,,,"113 m² (tanah), rp 4.900.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-jogja-di-jl-jongke-dekat-hyatt-kawasan-bisnis-oleh-harianto-21974616,20230812_093203,N/A,mlati,sleman,diy
"pekarangan di jl monjali dijual murah, hook, siap ajb","kutu dukuh, sinduadi, mlati, sleman, yogyakarta, mlati, sleman, di yogyakarta",3690000000,,,"820 m² (tanah), rp 4.500.000 per m²",https://www.rumah.com/listing-properti/dijual-pekarangan-di-jl-monjali-dijual-murah-hook-siap-ajb-oleh-harianto-21987948,20230812_093203,N/A,mlati,sleman,diy
dijual tanah shm murah 3 menit kampus uii jogja,"jl pandanaran ngaglik sleman, ngaglik, sleman, di yogyakarta",469900000,,,"127 m² (tanah), rp 3.700.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-shm-murah-3-menit-kampus-uii-jogja-oleh-harianto-22039868,20230812_093203,N/A,ngaglik,sleman,diy
tanah dijual jogja barat dekat kel sidokarto cocok hunian,"sidokarto, kec. godean, sleman,   yogyakarta, godean, sleman, di yogyakarta",324800000,,,"112 m² (tanah), rp 2.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-jogja-barat-dekat-kel-sidokarto-cocok-hunian-oleh-harianto-21974416,20230812_093203,N/A,godean,sleman,diy
"tanah di jogja barat, kavling giripeni wates, 180 jtan","kalikepek, gotakan, panjatan, kulon progo,, panjatan, kulon progo, di yogyakarta",189000000,,,"126 m² (tanah), rp 1.500.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-di-jogja-barat-kavling-giripeni-wates-180-jtan-oleh-harianto-21753371,20230812_093203,N/A,panjatan,kulon progo,diy
jual tanah murah jogja,"tirtonirmolo, kasihan, bantul, yogyakarta, kasihan, bantul, di yogyakarta",1116800000,,,"349 m² (tanah), rp 3.200.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-murah-jogja-oleh-harianto-21883244,20230812_093203,N/A,kasihan,bantul,diy
jual tanah hook di ngabean wetan jl kaliurang jogja,"induharjo, ngaglik, sleman, yogyakarta, ngaglik, sleman, di yogyakarta",4823000000,,,"742 m² (tanah), rp 6.500.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-hook-di-ngabean-wetan-jl-kaliurang-jogja-oleh-harianto-21810329,20230812_093203,N/A,ngaglik,sleman,diy
"mulai 900 rb an, tanah dijual di temon kulon progo","bojong, kulur, temon, kulon progo , yogyakarta, temon, kulon progo, di yogyakarta",183350000,,,"193 m² (tanah), rp 950.000 per m²",https://www.rumah.com/listing-properti/dijual-mulai-900-rb-an-tanah-dijual-di-temon-kulon-progo-oleh-harianto-21753420,20230812_093203,N/A,temon,kulon progo,diy
dijual rumah jogja 10 menit gembira loka zoo,"kemasan, sendangtirto, sleman yogyakarta, berbah, sleman, di yogyakarta",400000000,2.0,1.0,"2  1 , 82 m², rp 4.878.049 per m²",https://www.rumah.com/listing-properti/dijual-dijual-rumah-jogja-10-menit-gembira-loka-zoo-oleh-bima-21949873,20230812_093203,N/A,berbah,sleman,diy
"rumah dijual di jl imogiri timur, full pagar, siap huni jogja","wonokromo, pleret bantul jl imogiri timur, pleret, bantul, di yogyakarta",750000000,3.0,1.0,"3  1 , 307 m², rp 2.286.585 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-jl-imogiri-timur-full-pagar-siap-huni-jogja-oleh-bima-21745181,20230812_093203,N/A,pleret,bantul,diy
kavling dijual timur pasar godean 10 menit umy,"sidokarto, godean,  sleman, yogyakarta, godean, sleman, di yogyakarta",361600000,,,"113 m² (tanah), rp 3.200.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-dijual-timur-pasar-godean-10-menit-umy-oleh-bima-22016500,20230812_093203,N/A,godean,sleman,diy
kavling murah jongke jogja selatan sch mall,"jl gito gati, tridadi, sleman, sleman, yogyakarta, mlati, sleman, di yogyakarta",558600000,,,"114 m² (tanah), rp 4.900.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-murah-jongke-jogja-selatan-sch-mall-oleh-bima-22048343,20230812_093203,N/A,mlati,sleman,diy
jual tanah ngaglik sleman 10 menit ugm nasionalis,"jl. kaliurang, ngaglik,  sleman,   yogyakarta, ngaglik, sleman, di yogyakarta",497800000,,,"131 m² (tanah), rp 3.800.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-ngaglik-sleman-10-menit-ugm-nasionalis-oleh-bima-22048468,20230812_093203,jl. kaliurang,ngaglik,sleman,diy
"tanah dijual jogja, utara terminal condong catur, shm","jl. pucung, sinduharjo, ngaglik,  sleman,, ngaglik, sleman, di yogyakarta",1638000000,,,"315 m² (tanah), rp 5.200.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-jogja-utara-terminal-condong-catur-shm-oleh-bima-21748237,20230812_093203,jl. pucung,ngaglik,sleman,diy
jual kavling jogja barat di area pengasih kulon progo,"pengasih, kulon progo, wates, yogyakarta, pengasih, kulon progo, di yogyakarta",227800000,,,"134 m² (tanah), rp 1.700.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-kavling-jogja-barat-di-area-pengasih-kulon-progo-oleh-bima-21833546,20230812_093203,N/A,pengasih,kulon progo,diy
tanah murah jongke jogja 200 m jl magelang,"jl gito gati, tridadi, sleman, sleman, yogyakarta, ngaglik, sleman, di yogyakarta",563500000,,,"115 m² (tanah), rp 4.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-murah-jongke-jogja-200-m-jl-magelang-oleh-bima-22050135,20230812_093203,N/A,ngaglik,sleman,diy
"jual tanah bagus di godean sleman, shm pekarangan","sidokarto, godean,  sleman, yogyakarta, godean, sleman, di yogyakarta",380800000,,,"112 m² (tanah), rp 3.400.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-bagus-di-godean-sleman-shm-pekarangan-oleh-bima-22052245,20230812_093203,N/A,godean,sleman,diy
cluster murah di tanah jl kaliurang plumbon jogja,"jl. kaliurang , ngaglik,  sleman,   yogyakarta, ngaglik, sleman, di yogyakarta",615600000,,,"162 m² (tanah), rp 3.800.000 per m²",https://www.rumah.com/listing-properti/dijual-cluster-murah-di-tanah-jl-kaliurang-plumbon-jogja-oleh-bima-22052270,20230812_093203,jl. kaliurang,ngaglik,sleman,diy
kaliurang,"perum pesona merapi, sleman, sleman, di yogyakarta",12000000000,5.0,3.0,"5  3 , 607 m², rp 9.309.542 per m²",https://www.rumah.com/listing-properti/dijual-kaliurang-oleh-ratna-dahlia-21690838,20230812_093203,N/A,perum pesona merapi,sleman,diy
kaliurang,"perum pesona merapi, sleman, sleman, di yogyakarta",12000000000,5.0,3.0,"5  3 , 607 m², rp 9.309.542 per m²",https://www.rumah.com/listing-properti/dijual-kaliurang-oleh-ratna-dahlia-21690838,20230812_093203,N/A,perum pesona merapi,sleman,diy
"tanah dijual plemburan, jogja 3 menit ugm","jl. plemburan, sedan, ngaglik, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",841800000,,,"122 m² (tanah), rp 6.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-plemburan-jogja-3-menit-ugm-oleh-mualifin-22073762,20230812_093203,jl. plemburan,kraton,sleman,diy
"tanah dijual plemburan, sleman","sedan, sariharjo, ngaglik, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",862500000,,,"125 m² (tanah), rp 6.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-plemburan-sleman-oleh-arif-setiawan-22073761,20230812_093203,N/A,kraton,sleman,diy
rumah di yogyakarta,"jalan pelemwulung, kotagede, yogyakarta, di yogyakarta",1999000000,5.0,4.0,"5  4 , 160 m², rp 15.376.923 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-yogyakarta-oleh-elin-nur-merdiasari-20068873,20230812_093203,jalan pelemwulung,kotagede,yogyakarta,diy
rumah dekat sd bias di ngaglik,"jakal km 10, ngaglik, sleman, di yogyakarta",760000000,3.0,2.0,"3  2 , 80 m², rp 7.238.095 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dekat-sd-bias-di-ngaglik-oleh-elin-nur-merdiasari-20861257,20230812_093203,N/A,ngaglik,sleman,diy
rumah dekat giwangan dan kotagede,"singisaren, banguntapan, bantul, di yogyakarta",1800000000,3.0,2.0,"3  2 , 150 m², rp 4.500.000 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dekat-giwangan-dan-kotagede-oleh-elin-nur-merdiasari-19430852,20230812_093203,N/A,banguntapan,bantul,diy
rumah 2 lantai di perumahan condongcatur,"jalan raya krangkungan, depok, sleman, di yogyakarta",1500000000,3.0,3.0,"3  3 , 200 m², rp 12.500.000 per m²",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-di-perumahan-condongcatur-oleh-elin-nur-merdiasari-20861283,20230812_093203,jalan raya krangkungan,depok,sleman,diy
rumah di jl imogiri barat,"jl imogiri barat, sewon, bantul, di yogyakarta",800000000,2.0,2.0,"2  2 , 60 m², rp 6.666.667 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-jl-imogiri-barat-oleh-elin-nur-merdiasari-20879876,20230812_093203,N/A,sewon,bantul,diy
perumahan pesona glagah mas,". jl. imogiri barat km 7,5, sewon, bantul, di yogyakarta",530000000,2.0,1.0,"2  1 , 45 m², rp 7.066.667 per m²",https://www.rumah.com/listing-properti/dijual-perumahan-pesona-glagah-mas-oleh-elin-nur-merdiasari-21647862,20230812_093203,. jl. imogiri barat km 7,sewon,bantul,diy
rumah 2 lantai dalam kota jogja di umbulharjo,"pandeyan umbulharjo, umbulharjo, yogyakarta, di yogyakarta",1500000000,3.0,3.0,"3  3 , 133 m², rp 12.000.000 per m²",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-dalam-kota-jogja-di-umbulharjo-oleh-elin-nur-merdiasari-19320467,20230812_093203,N/A,umbulharjo,yogyakarta,diy
rumah 2 lantai dekat ugm,"jl kaliurang km 12, ngaglik, sleman, di yogyakarta",1700000000,3.0,2.0,"3  2 , 112 m², rp 13.934.426 per m²",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-dekat-ugm-oleh-elin-nur-merdiasari-21574054,20230812_093203,N/A,ngaglik,sleman,diy
rumah/villa bonus kost exsklusif di gedongkiwo,"gedongkiwo pojok benteng kulon, mantrijeron, yogyakarta, di yogyakarta",3500000000,10.0,10.0,"10  10 , 300 m², rp 22.580.645 per m²",https://www.rumah.com/listing-properti/dijual-rumah-villa-bonus-kost-exsklusif-di-gedongkiwo-oleh-elin-nur-merdiasari-21309042,20230812_093203,N/A,mantrijeron,yogyakarta,diy
rumah dekat uii jakal,"jl kaliurang km 13, ngaglik, sleman, di yogyakarta",499000000,2.0,1.0,"2  1 , 45 m², rp 5.252.632 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dekat-uii-jakal-oleh-elin-nur-merdiasari-20873923,20230812_093203,N/A,ngaglik,sleman,diy
rumah 2 lantai dalam kota jogja,"jl tegalturi, umbulharjo, yogyakarta, di yogyakarta",1600000000,4.0,3.0,"4  3 , 120 m², rp 12.800.000 per m²",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-dalam-kota-jogja-oleh-elin-nur-merdiasari-19110462,20230812_093203,N/A,umbulharjo,yogyakarta,diy
