Title,Location,Price,Bedrooms,Bathrooms,Features,URL,Created_Date
"Tanah SHM Balecatur Jl, wates Km8, Yogyakarta","Balecatur, gamping, sleman,Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 232,3 jt",N/A,N/A,"101 m² (tanah), Rp 2.300.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-shm-balecatur-jl-wates-km8-yogyakarta-oleh-ripan-afrian-21884740,20230812_093203
DIJUAL RUMAH 300 JUTAAN DEKAT EXIT TOL SLEMAN,"Wirobrajan, Yogyakarta, DI Yogyakarta",Rp 390 jt,2,1,"2  1 , 40 m², Rp 4.875.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-rumah-300-jutaan-dekat-exit-tol-sleman-oleh-zidni-ilman-22073808,20230812_093203
"Tanah Murah 1,95jt Brengosan Pendowoharjo 359 m2 SHM Sleman Yogyakarta","Ngaglik, Sleman, DI Yogyakarta","Rp 700,05 jt",N/A,N/A,"359 m² (tanah), Rp 1.950.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-1-95jt-brengosan-pendowoharjo-359-m2-shm-sleman-yogyakarta-oleh-arif-setiawan-22073798,20230812_093203
"Promo Spesial Kemerdekaan, Rumah Murah Dekat Bandara Jogja, Siap AJB","Krembangan, Mergangsan, Panjatan, Kulonprogo, Mergangsan, Yogyakarta, DI Yogyakarta",Rp 370 jt,2,1,"2  1 , 50 m², Rp 2.824.427 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-promo-spesial-kemerdekaan-rumah-murah-dekat-bandara-jogja-siap-ajb-oleh-zain-22046509,20230812_093203
"Spesial Promo Kemerdekaan, Lokasi Strategis Dekat Exit Tol Gamping","Ambarketawang, Sleman Kec. Gamping, Sleman, Sleman, Sleman, DI Yogyakarta",Rp 695 jt,3,1,"3  1 , 65 m², Rp 5.650.407 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-spesial-promo-kemerdekaan-lokasi-strategis-dekat-exit-tol-gamping-oleh-zain-22046472,20230812_093203
Hunian Kolam Renang Classic Modern Jl Jogja Solo Km 10 5 Km ke Ambarrukmo,"jl kalasan sleman, Kalasan, Sleman, DI Yogyakarta","Rp 2,32 M",4,4,"4  4 , 120 m², Rp 13.257.143 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-hunian-kolam-renang-classic-modern-jl-jogja-solo-km-10-5-km-ke-ambarrukmo-oleh-artana-21990454,20230812_093203
Rumah Kolam Renang Utara AAU Mini Cluster 300 m ke Jl Jogja Solo,"jl kalasan sleman, Kalasan, Sleman, DI Yogyakarta","Rp 2,32 M",4,4,"4  4 , 120 m², Rp 13.257.143 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-kolam-renang-utara-aau-mini-cluster-300-m-ke-jl-jogja-solo-oleh-artana-21990472,20230812_093203
Hunian Kolam Renang Mini Cluster 300 m ke Jl Jogja Solo Utara Adisutjipto,"jl kalasan sleman, Kalasan, Sleman, DI Yogyakarta","Rp 2,32 M",4,4,"4  4 , 120 m², Rp 13.257.143 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-hunian-kolam-renang-mini-cluster-300-m-ke-jl-jogja-solo-utara-adisutjipto-oleh-artana-21990502,20230812_093203
Rumah Kolam Renang Mini Cluster Barat CitraSun Garden,"jl kalasan sleman, Kalasan, Sleman, DI Yogyakarta","Rp 2,32 M",4,4,"4  4 , 120 m², Rp 13.257.143 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-kolam-renang-mini-cluster-barat-citrasun-garden-oleh-artana-21990512,20230812_093203
Hunian Kolam Renang Utara Adisutjipto Classic Modern Purwomartani Sleman,"jl kalasan sleman, Kalasan, Sleman, DI Yogyakarta","Rp 2,32 M",4,4,"4  4 , 120 m², Rp 13.257.143 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-hunian-kolam-renang-utara-adisutjipto-classic-modern-purwomartani-sleman-oleh-artana-21990528,20230812_093203
tanah kavling sleman ringroad utara sebelah kampus uty,"jl kabupaten, Gamping, Sleman, DI Yogyakarta",Rp 630 jt,N/A,N/A,"140 m² (tanah), Rp 4.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-kavling-sleman-ringroad-utara-sebelah-kampus-uty-oleh-salsabillah-21280683,20230812_093203
tanah kavling premium jogja,"jl kaliurang km 10, Jetis, Yogyakarta, DI Yogyakarta",Rp 6 jt,4,N/A,"4 , 160 m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-kavling-premium-jogja-oleh-salsabillah-21526089,20230812_093203
"Tanah Murah Jogja, 100 m Ring Road Utara Kronggahan","Jl Kabupaten, Gamping Sleman, Jogja, Gamping, Sleman, DI Yogyakarta",Rp 672 jt,N/A,N/A,"140 m² (tanah), Rp 4.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-jogja-100-m-ring-road-utara-kronggahan-oleh-salsabillah-21756095,20230812_093203
Kavling Murah Jongke Jogja Dekat Hyatt,"Palagan, Sendangadi, Mlati, Sleman, Yogyakarta, Mlati, Sleman, DI Yogyakarta","Rp 563,5 jt",N/A,N/A,"115 m² (tanah), Rp 4.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kavling-murah-jongke-jogja-dekat-hyatt-oleh-salsabillah-21982060,20230812_093203
Dijual Tanah Pringwulung Jogja 5 Menit Amplaz Dibawah Pasaran,"Pringwulung, Condongcatur,  Depok,  Sleman, Depok, Sleman, DI Yogyakarta","Rp 1,458 M",N/A,N/A,"162 m² (tanah), Rp 9.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-tanah-pringwulung-jogja-5-menit-amplaz-dibawah-pasaran-oleh-salsabillah-21988490,20230812_093203
tanah kavling sleman pinggir ringroad utara sebelah kampus UTY,"jl kabupaten, Gamping, Sleman, DI Yogyakarta","Rp 589,5 jt",N/A,N/A,"131 m² (tanah), Rp 4.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-kavling-sleman-pinggir-ringroad-utara-sebelah-kampus-uty-oleh-salsabillah-21242498,20230812_093203
Kavling Dijual Condongcatur Jogja Padat Penduduk,"Jetis, . Ngemplak, Sleman, Yogyakarta, Depok, Sleman, DI Yogyakarta",Rp 781 jt,N/A,N/A,"142 m² (tanah), Rp 5.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kavling-dijual-condongcatur-jogja-padat-penduduk-oleh-salsabillah-21987247,20230812_093203
Jual Tanah Ngaglik Sleman 5 Menit Tengkleng Gajah,"Jl. Plumbon, Ngaglik,  Sleman,   Yogyakarta, Ngaglik, Sleman, DI Yogyakarta","Rp 547,2 jt",N/A,N/A,"114 m² (tanah), Rp 4.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jual-tanah-ngaglik-sleman-5-menit-tengkleng-gajah-oleh-salsabillah-22019690,20230812_093203
Kavling Murah Nologaten Jogja 500 m Jl Solo,"Pringwulung, Condongcatur,  Depok,  Sleman, Depok, Sleman, DI Yogyakarta","Rp 1,1136 M",N/A,N/A,"112 m² (tanah), Rp 9.942.857 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kavling-murah-nologaten-jogja-500-m-jl-solo-oleh-salsabillah-21988496,20230812_093203
"Tanah Jogja Kota, di Trihanggo, Dekat JCM; SHM Pekarangan","Jl Kabupaten Tegalrejo Yogyakarta, Tegalrejo, Yogyakarta, DI Yogyakarta","Rp 710,4 jt",N/A,N/A,"148 m² (tanah), Rp 4.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-jogja-kota-di-trihanggo-dekat-jcm-shm-pekarangan-oleh-salsabillah-22013302,20230812_093203
Jual Joglo Bonus Sawah Furnish di Godean Sleman,"Godean Sleman Yogyakarta, Godean, Sleman, DI Yogyakarta","Rp 3,5 M",5,N/A,"5 , 250 m², Rp 2.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jual-joglo-bonus-sawah-furnish-di-godean-sleman-oleh-salsabillah-21605083,20230812_093203
Jual Joglo Bonus Sawah Furnish di Godean Sleman,"Godean Sleman Yogyakarta, Godean, Sleman, DI Yogyakarta","Rp 3,5 M",5,N/A,"5 , 250 m², Rp 2.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jual-joglo-bonus-sawah-furnish-di-godean-sleman-oleh-salsabillah-21605083,20230812_093203
"Rumah Mewah Dijual di Kayen Condongcatur, 5 Menit UGM","Kayen, Condongcatur, Depok, Sleman, Yogyakarta, Depok, Sleman, DI Yogyakarta","Rp 5,5 M",7,4,"7  4 , 390 m², Rp 15.068.493 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-mewah-dijual-di-kayen-condongcatur-5-menit-ugm-oleh-salsabillah-21985596,20230812_093203
tanah cluster murah daerah tajem maguwoharjo,"Ngemplak, Sleman, DI Yogyakarta","Rp 643,5 jt",N/A,N/A,"165 m² (tanah), Rp 3.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-cluster-murah-daerah-tajem-maguwoharjo-oleh-salsabillah-21247700,20230812_093203
Jual Tanah Kavling Tajem Sleman: Dekat Stadion Maguwoharjo Kawasan Perumahan,"tajem, Ngemplak, Sleman, DI Yogyakarta",Rp 624 jt,N/A,N/A,"160 m² (tanah), Rp 3.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jual-tanah-kavling-tajem-sleman-dekat-stadion-maguwoharjo-kawasan-perumahan-oleh-salsabillah-21273700,20230812_093203
Dijual Tanah Condongcatur Jogja Siap AJB,"Candi Gebang, Depok, Sleman Yogyakarta, Depok, Sleman, DI Yogyakarta",Rp 900 jt,N/A,N/A,"150 m² (tanah), Rp 6.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-tanah-condongcatur-jogja-siap-ajb-oleh-salsabillah-22019836,20230812_093203
Tanah Jogja Siap Balik Nama Jl Kaliurang View Merapi,"Jl Kaliurang Ngaglik Sleman, Ngaglik, Sleman, DI Yogyakarta",Rp 6 jt,N/A,N/A,"Studio , 160 m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-jogja-siap-balik-nama-jl-kaliurang-view-merapi-oleh-salsabillah-21432956,20230812_093203
Kavling Murah Nologaten Jogja Selatan OB,"Pringwulung, Condongcatur,  Depok,  Sleman, Depok, Sleman, DI Yogyakarta","Rp 1,458 M",N/A,N/A,"162 m² (tanah), Rp 9.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kavling-murah-nologaten-jogja-selatan-ob-oleh-salsabillah-21987351,20230812_093203
"Tanah Concat Jogja, Investasi Bayar Mudah","Jl Candi Gebang, Ngemplak, Sleman, Jogja, Depok, Sleman, DI Yogyakarta","Rp 1,212 M",N/A,N/A,"202 m² (tanah), Rp 6.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-concat-jogja-investasi-bayar-mudah-oleh-salsabillah-21756082,20230812_093203
"tanah kaliurang sleman, kawasna perumahan","jl kaliurang km 10, Umbulharjo, Yogyakarta, DI Yogyakarta","Rp 593,4 jt",N/A,N/A,"138 m² (tanah), Rp 4.300.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-kaliurang-sleman-kawasna-perumahan-oleh-salsabillah-21749817,20230812_093203
"Termurah, Jual Tanah Pokoh Maguwoharjo Kawasan Pemukiman","Jl Tajem Depok Sleman Yogyakarta, Depok, Sleman, DI Yogyakarta","Rp 643,5 jt",N/A,N/A,"165 m² (tanah), Rp 3.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-termurah-jual-tanah-pokoh-maguwoharjo-kawasan-pemukiman-oleh-salsabillah-22052321,20230812_093203
Tanah Jogja dijual bonus Bangunan di Umbulharjo dekat UAD dan Xt square,"Jalan Nitikan Umbulharjo, Umbulharjo, Yogyakarta, DI Yogyakarta","Rp 2,722500008 M",5,3,"5  3 , 495 m² (tanah), Rp 5.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-jogja-dijual-bonus-bangunan-di-umbulharjo-dekat-uad-dan-xt-square-oleh-nico-feryanto-22073593,20230812_093203
200 Jutaan Tanah Dijual Sleman,"Wukirsari, Cangkringan, Sleman, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta",Rp 285 jt,N/A,N/A,"150 m² (tanah), Rp 1.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-200-jutaan-tanah-dijual-sleman-oleh-mualifin-22073240,20230812_093203
"200 Jutaan Tanah di Jl Besi Jangkang, Sleman","Wukirsari, Cangkringan, Sleman, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 239,4 jt",N/A,N/A,"126 m² (tanah), Rp 1.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-200-jutaan-tanah-di-jl-besi-jangkang-sleman-oleh-arif-setiawan-22073236,20230812_093203
Timur UII Kaliurang Tanah Harga Terjangaku SHM Ready,"Jl. Kaliurang, Sleman, Yogyakarta, Umbulharjo, Yogyakarta, DI Yogyakarta",Rp 429 jt,N/A,N/A,"143 m² (tanah), Rp 3.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-timur-uii-kaliurang-tanah-harga-terjangaku-shm-ready-oleh-muhammad-ismail-22073575,20230812_093203
"Kavling siap bangun di sleman , Pekarangan bagus dan murah","jalan  purbayan, Seyegan, Sleman, DI Yogyakarta","Rp 758,000089 jt",N/A,N/A,"197 m² (tanah), Rp 3.847.716 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kavling-siap-bangun-di-sleman-pekarangan-bagus-dan-murah-oleh-nico-feryanto-21950207,20230812_093203
Hotel dijual di prawirotaman kota jogja,"jalan prawirotaman kota jogja, Mergangsan, Yogyakarta, DI Yogyakarta","Rp 5,500000898 M",10,10,"10  10 , 300 m², Rp 10.476.192 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-hotel-dijual-di-prawirotaman-kota-jogja-oleh-nico-feryanto-21942861,20230812_093203
Pekarangan Siap ajb di Plemburan utara UGM Jogja,"jalan Plemburan, Mlati, Sleman, DI Yogyakarta","Rp 1,300000088 M",N/A,N/A,"260 m² (tanah), Rp 5.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-pekarangan-siap-ajb-di-plemburan-utara-ugm-jogja-oleh-nico-feryanto-21708211,20230812_093203
Rumah Siap Huni utara pasar rejodani palagan,"jalan palagan km 13, Ngaglik, Sleman, DI Yogyakarta","Rp 550,000089 jt",3,2,"3  2 , 90 m², Rp 5.445.545 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-siap-huni-utara-pasar-rejodani-palagan-oleh-nico-feryanto-21589642,20230812_093203
Kapling siap bangun tepi aspal dekat kampus ukrim jogja,"jalan sambisari kalasan, Kalasan, Sleman, DI Yogyakarta","Rp 507,000089 jt",N/A,N/A,"130 m² (tanah), Rp 3.900.001 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kapling-siap-bangun-tepi-aspal-dekat-kampus-ukrim-jogja-oleh-nico-feryanto-22009404,20230812_093203
slemn dekat kota tiik nol,"Seyegan, Sleman, DI Yogyakarta",Rp 500 jt,2,1,"2  1 , 40 m², Rp 5.747.126 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-slemn-dekat-kota-tiik-nol-oleh-ahmad-najih-ibrohim-22073363,20230812_093203
"Tanah Murah Belakang Kampus Jl Kaliurang, Ngaglik, Sleman","Tanah Ngaglik, Sleman, Yogyakarta, Ngaglik, Sleman, DI Yogyakarta",Rp 800 jt,N/A,N/A,"233 m² (tanah), Rp 3.433.476 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-belakang-kampus-jl-kaliurang-ngaglik-sleman-oleh-lia-imelda-21794051,20230812_093203
"Kalimati, Tirtomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571","Kalasan, Sleman, DI Yogyakarta",Rp 575 jt,3,2,"3  2 , 65 m², Rp 4.791.667 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kalimati-tirtomartani-kec-kalasan-kabupaten-sleman-daerah-istimewa-yogyakarta-55571-oleh-wd-retnowati-22073408,20230812_093203
"Apartemen Studio Siap Huni Dijual di Student Castle, Seturan, Depok, Sleman","Apartemen Seturan, Depok, Sleman, Jogja, Depok, Sleman, DI Yogyakarta",Rp 450 jt,1,1,"1  1 , 21 m², Rp 21.428.571 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-apartemen-studio-siap-huni-dijual-di-student-castle-seturan-depok-sleman-oleh-lia-imelda-21436268,20230812_093203
Tengah Perumahan Kavling Purwomartani Kec Kalasan Free Desain Rumah,"Jalan Solo, Kalasan, Sleman, DI Yogyakarta","Rp 2,900101 jt",N/A,N/A,"171 m² (tanah), Rp 16.960 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tengah-perumahan-kavling-purwomartani-kec-kalasan-free-desain-rumah-oleh-miftakhul-huda-20993943,20230812_093203
"Jl. Karanggawang, Karang Gawang, Mororejo, Kec. Tempel, Kabupaten Sleman, Daerah Istimewa Yogyakarta","Tempel, Sleman, DI Yogyakarta",Rp 372 jt,2,1,"2  1 , 36 m², Rp 3.915.789 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jl-karanggawang-karang-gawang-mororejo-kec-tempel-kabupaten-sleman-daerah-istimewa-yogyakarta-oleh-wd-retnowati-22073337,20230812_093203
Condongcatur Depok Sleman Yogyakarta,"Gejayan Soropadan Kaliwaru, Depok, Sleman, DI Yogyakarta","Rp 1,35 M",5,3,"5  3 , 198 m², Rp 13.636.364 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-condongcatur-depok-sleman-yogyakarta-oleh-priyo-kurniawan-22073324,20230812_093203
Gejayan Condongcatur Depok Sleman Yogyakarta,"Gejayan Condongcatur Depok, Depok, Sleman, DI Yogyakarta","Rp 1,35 M",5,3,"5  3 , 198 m², Rp 13.636.364 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-gejayan-condongcatur-depok-sleman-yogyakarta-oleh-ahmad-rif-an-22073263,20230812_093203
Rumah dijual siap Huni Kpr Bisa di Mlati Utara Hyatt Jogja,"Jalan jongke Mlati palagan km 8, Mlati, Sleman, DI Yogyakarta","Rp 2,300000898 M",3,3,"3  3 , 140 m², Rp 11.557.793 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-siap-huni-kpr-bisa-di-mlati-utara-hyatt-jogja-oleh-nico-feryanto-22073232,20230812_093203
Gejayan Condongcatur Depok Sleman Yogyakarta,"Gejayan Condongcatur Depok, Depok, Sleman, DI Yogyakarta","Rp 1,35 M",5,3,"5  3 , 198 m², Rp 13.636.364 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-gejayan-condongcatur-depok-sleman-yogyakarta-oleh-sunaryadi-22073221,20230812_093203
"Tanah Dijual Bonus Rumah di Umbulharjo, Jogja","Sorosutan, Umbulharjo, Kota Yogyakarta, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 2,7225 M",N/A,N/A,"495 m² (tanah), Rp 5.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-bonus-rumah-di-umbulharjo-jogja-oleh-mualifin-22073096,20230812_093203
Dijual Rumah 1 Lantai dalam Perumahan di Godean Yogyakarta,"Sidomoyo, Godean, Sleman, DI Yogyakarta","Rp 1,5 M",3,2,"3  2 , 90 m², Rp 9.677.419 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-rumah-1-lantai-dalam-perumahan-di-godean-yogyakarta-oleh-maria-22073143,20230812_093203
"Tanah Bonus Bangunan di Umbulharjo, Yogyakarta","Sorosutan, Umbulharjo, Kota Yogyakarta, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 2,7225 M",N/A,N/A,"495 m² (tanah), Rp 5.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-bonus-bangunan-di-umbulharjo-yogyakarta-oleh-arif-setiawan-22073094,20230812_093203
"Viral ! Hunian Konsep Modern Hanya 1 KM dari Alun-Alun Wates, Jogja.","Wates, Kulon Progo, DI Yogyakarta",Rp 290 jt,2,1,"2  1 , 40 m², Rp 3.295.455 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-viral-hunian-konsep-modern-hanya-1-km-dari-alun-alun-wates-jogja-oleh-bajra-21771102,20230812_093203
"130 Jutaan Tanah di Imogiri, Bantul","Dengkleng, Wukirsari, Imogiri, Bantul, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 138,6 jt",N/A,N/A,"126 m² (tanah), Rp 1.100.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-130-jutaan-tanah-di-imogiri-bantul-oleh-mualifin-22072948,20230812_093203
"Bantul, Yogyakarta","Bantul, Bantul, DI Yogyakarta",Rp 625 jt,3,3,"3  3 , 100 m², Rp 4.464.286 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-bantul-yogyakarta-oleh-dianing-fajar-22073008,20230812_093203
"1 Jutaan, Tanah Dijual di Imogiri Bantul","Dengkleng, Wukirsari, Imogiri, Bantul, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 169,4 jt",N/A,N/A,"154 m² (tanah), Rp 1.100.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-1-jutaan-tanah-dijual-di-imogiri-bantul-oleh-arif-setiawan-22072945,20230812_093203
"VILLA DENGAN KOLAM RENANG, LUAS TANAH 395 M2 DI SLEMAN","Margorejo, Tempel, Sleman, DI Yogyakarta","Rp 1,25 M",3,2,"3  2 , 130 m², Rp 3.164.557 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-villa-dengan-kolam-renang-luas-tanah-395-m2-di-sleman-oleh-adi-setiawan-22072922,20230812_093203
Sinduadi Mlati Sleman Yogyakarta,"Kragilan, Mlati, Sleman, DI Yogyakarta","Rp 2,5 M",3,3,"3  3 , 200 m², Rp 10.121.457 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-sinduadi-mlati-sleman-yogyakarta-oleh-priyo-kurniawan-19455689,20230812_093203
"Dekat UGM, Tanah di Jl. Kaliurang Km 7,5 Sleman Jogjakarta","Jl Kaliurang Km 7.5, Ngaglik, Sleman, DI Yogyakarta","Rp 3,9 jt",N/A,N/A,"450 m² (tanah), Rp 8.667 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dekat-ugm-tanah-di-jl-kaliurang-km-7-5-sleman-jogjakarta-oleh-anisa-dewi-22037404,20230812_093203
Baciro Gondokusuman Kota Yogyakarta,"Baciro Gondokusuman Kota, Gondokusuman, Yogyakarta, DI Yogyakarta","Rp 1,656 M",N/A,N/A,"368 m² (tanah), Rp 4.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-baciro-gondokusuman-kota-yogyakarta-oleh-priyo-kurniawan-22072876,20230812_093203
"Dekat UGM, Tanah di Jl. Kaliurang Km 7,5 Sleman Jogjakarta","Jl Kaliurang Km 7.5, Ngaglik, Sleman, DI Yogyakarta","Rp 3,9 jt",N/A,N/A,"450 m² (tanah), Rp 8.667 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dekat-ugm-tanah-di-jl-kaliurang-km-7-5-sleman-jogjakarta-oleh-anisa-dewi-22037404,20230812_093203
Baciro Gondokusuman Kota Yogyakarta,"Baciro Gondokusuman Kota, Gondokusuman, Yogyakarta, DI Yogyakarta","Rp 1,656 M",N/A,N/A,"368 m² (tanah), Rp 4.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-baciro-gondokusuman-kota-yogyakarta-oleh-priyo-kurniawan-22072876,20230812_093203
"Tanah Murah Area Gentan, Kaliurang Km 10 Sleman Jogja","Jakal Km 10 Sleman, Ngaglik, Sleman, DI Yogyakarta","Rp 2,8 jt",N/A,N/A,"105 m² (tanah), Rp 26.667 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-area-gentan-kaliurang-km-10-sleman-jogja-oleh-anisa-dewi-22037501,20230812_093203
